id;titre;adrs_numvoie;adrs_typevoie;adrs_libvoie;adrs_codepostal;adrs_libcommune;adrg_libvoie;address_processed;adrg_pays;siteweb
W013000147;PLAYGROUP PROGRAMME OF FERNEY-VOLTAIRE;;CHEM1;de la brunette;1210;Ferney-Voltaire;chemin de la brunette;chemin de la brunette;FRANCE;
W013000148;LES VIEUX PISTONS DE LA VALSERINE;25;RUE;Grande Rue;1200;Valserhône;25  GRANDE RUE;25  GRANDE RUE;FRANCE;
W013000149;AMICALE DU COLLEGE JACQUES-PREVERT;50;RUE;des écoles;1630;Saint-Genis-Pouilly;50 rue des écoles;50 rue des écoles;FRANCE;
W013000150;AMICALE DES ANCIENS MARMOUSETS;11;RUE;de Genève;1210;Ferney-Voltaire;11 RUE DE GENèVE;11 RUE DE GENèVE;FRANCE;
W013000151;ECURIES DE BADIAN;;;quartier badian;1710;Thoiry;quartier badian;quartier badian;FRANCE;
W013000152;COMITE DE JUMELAGE 'NEIGE ET SABLE';;;mairie;1170;Crozet;mairie;mairie;FRANCE;
W013000153;ARC-EN-CIEL;;;mairie;1710;Thoiry;mairie;mairie;FRANCE;
W013000154;SOCIETE DE CHASSE DE SAINT-GENIS-POUILLY;;;mairie;1630;Saint-Genis-Pouilly;mairie;mairie;FRANCE;
W013000155;FLO & COMPAGNIE;;RUE;du breu;1710;Thoiry;; RUE du breu;FRANCE;
W013000156;HANDIRIDERS-ASSOS.COM;;;;84420;Piolenc;27 BD FREDERIC MISTRAL;27 BD FREDERIC MISTRAL;FRANCE;
W013000157;AMICALE DU PERSONNEL DE LA COMMUNE DE VERSONNEX;21;CHEM1;levé;1210;Versonnex;21 CHEMIN LEVÉ;21 CHEMIN LEVÉ;FRANCE;
W013000158;ASSOCIATION SPORTIVE BOULISTE GONVILLOISE;;RUE;du champ de foire;1630;Saint-Jean-de-Gonville;rue du champ de foire;rue du champ de foire;FRANCE;
W013000159;AMICALE DES SECOURISTES FRANCAIS CROIX BLANCHE DE DIVONNE-LES-BAINS;133;AV;du Mont Blanc;1220;Divonne-les-Bains;133 avenue du Mont Blanc;133 avenue du Mont Blanc;FRANCE;
W013000160;ASSOCIATION CULTUELLE DE L'EGLISE PROTESTANTE UNIE DU PAYS DE GEX;13;RUE;de Gex;1210;Ferney-Voltaire;38 RUE DU TEMPLE;38 RUE DU TEMPLE;FRANCE;
W013000161;AMICALE DES SAPEURS POMPIERS DE GEX/DIVONNE;39;RUE;Chardenie;1170;Gex;39 RUE CHARDENIE;39 RUE CHARDENIE;FRANCE;
W013000162;L'ASSOCIATION DES HABITANTS DE PREVESSIN-MOENS;415;RTE;de Ferney;1280;Prévessin-Moëns;415 route de Ferney;415 route de Ferney;FRANCE;
W013000163;LES AMIS DU CHAMPIGNON DE DIVONNE-LES-BAINS;73;AV;des Thermes;1220;Divonne-les-Bains;73 avenue des Thermes;73 avenue des Thermes;FRANCE;
W013000164;ASSOCIATION FETES ET LOISIRS DE GRILLY;;;mairie;1220;Grilly;mairie;mairie;FRANCE;
W013000165;FEDERATION FRANCAISE DE TWIRLING-BATON COMITE DEPARTEMENTAL DE L'AIN;138;CHEM1;des borrax;1170;Ségny;350 RUE DE LA MAIRIE;350 RUE DE LA MAIRIE;FRANCE;
W013000166;ATELIER - ARTS CREATIFS DE THOIRY;;;LES PLATANES;1710;Thoiry;LES PLATANES;LES PLATANES;FRANCE;
W013000167;OFFICE DE TOURISME DE COLLONGES ET SA REGION;134;RUE;du fort;1550;Collonges;134 rue du fort;134 rue du fort;FRANCE;
W013000168;AASAC, ASSOCIATION ACTION SOLIDAIRE ET ACTION COLLECTIVE;20;AV;des Alpes;1210;Ferney-Voltaire;20  avenue des Alpes;20  avenue des Alpes;FRANCE;
W013000169;TEAM LORD;110;RUE;Louis Michaud;1630;Saint-Genis-Pouilly;110 rue Louis Michaud;110 rue Louis Michaud;FRANCE;
W013000170;DROIT D'EDUCATION, ACCES A LA SANTE POUR TOUS;;;;1210;Ferney-Voltaire;11 avenue des Alpes;11 avenue des Alpes;FRANCE;
W013000171;AMICALE DES SAPEURS-POMPIERS DE CESSY;;;mairie;1170;Cessy;MAIRIE;MAIRIE;FRANCE;
W013000172;ASSOCIATION DES CLASSES D'ECHENEVEX;;;mairie;1170;Échenevex;mairie;mairie;FRANCE;
W013000173;LES ZOUZOUS DE LANCRANS;39;;grande rue;1200;Lancrans;39  grande rue;39  grande rue;FRANCE;
W013000174;ECHO DU CRET DE LA NEIGE, FANFARE DE SERGY;;;mairie;1630;Sergy;MAIRIE;MAIRIE;FRANCE;
W013000175;ASSOCIATION DES LOCATAIRES DES VERGERS DE THOIRY;;;374 rue Briand Stresemann;1710;Thoiry;101 rue des vergers;101 rue des vergers;FRANCE;
W013000176;MASTAPROD;149;RUE;de la fontaine;1710;Thoiry;149  rue de la fontaine;149  rue de la fontaine;FRANCE;
W013000177;FOYER SOCIO-EDUCATIF DU COLLEGE DE SAINT-GENIS-POUILLY;;;collège;1630;Saint-Genis-Pouilly;collège;collège;FRANCE;
W013000178;ASSOCIATION GESSIENNE POUR MIEUX VIVRE A DOMICILE;;AV;de la Gare;1170;Gex;AVENUE DE LA GARE;AVENUE DE LA GARE;FRANCE;
W013000179;ASSOCIATION SAINT-ETIENNE DE DIVONNE (A.S.E.D.);27;RUE;Pallud;1220;Divonne-les-Bains;27 rue Pallud;27 rue Pallud;FRANCE;
W013000180;MOTO CLUB DE THOIRY;;;mairie;1710;Thoiry;mairie;mairie;FRANCE;
W013000181;ASSOCIATION GESSIENNE D'AMITIE FRANCO MALIENNE;;;mairie;1280;Prévessin-Moëns;mairie;mairie;FRANCE;
W013000182;LA DIANE DE LELEX;;;mairie;1410;Lélex;mairie;mairie;FRANCE;
W013000183;PAYS DE GEX TOUT TERRAIN;35;RUE;du Journans;1170;Ségny;9 ROUTE DE ST JEAN DE GONVILLE;9 ROUTE DE ST JEAN DE GONVILLE;FRANCE;
W013000184;ASSOCIATION DES PERSONNES HANDICAPEES,  LEURS PARENTS ET LEURS AMIS DU PAYS DE GEX DITE 'E C L A T';20;CHEM1;des tates du moulin;1280;Prévessin-Moëns;20 chemin des tates du moulin;20 chemin des tates du moulin;FRANCE;
W013000185;COMITE DE GESTION DU MATERIEL;;;mairie;1710;Thoiry;mairie;mairie;FRANCE;
W013000186;ASSOCIATION CULTURELLE D'IVEMBENI DE FRANCE(ACIF);60;RUE;DE VERSOIX;1210;Ferney-Voltaire;60 RUE DE VERSOIX;60 RUE DE VERSOIX;FRANCE;
W013000187;COMITE DES FETES DE CESSY;350;RUE;de la Mairie;1170;Cessy;350  RUE DE LA MAIRIE;350  RUE DE LA MAIRIE;FRANCE;
W013000188;ASSOCIATION DES AMIS DE LA RESERVE NATURELLE DE LA HAUTE CHAINE DU JURA;;;mairie;1630;Saint-Genis-Pouilly;mairie;mairie;FRANCE;
W013000189;AMICALE DU PERSONNEL MUNICIPAL ET DU CENTRE COMMUNAL D'ACTION SOCIALE DE DIVONNE-LES-BAINS;;;mairie;1220;Divonne-les-Bains;mairie;mairie;FRANCE;
W013000190;AMICALE DES SAPEURS POMPIERS D'ECHENEVEX;;;mairie;1170;Échenevex;mairie;mairie;FRANCE;
W013000191;LA RECRE DE FENIERES;766;RUE;de Fenières;1710;Thoiry;766 RUE DE FENIÈRES;766 RUE DE FENIÈRES;FRANCE;
W013000192;AMICALE DU PERSONNEL COMMUNAL DE FERNEY-VOLTAIRE, ORNEX, ET DU SIVOM DE L'EST GESSIEN;;AV;Voltaire;1210;Ferney-Voltaire;avenue Voltaire;avenue Voltaire;FRANCE;
W013000193;SOS ANIMAUX PAYS DE GEX;;RTE;de mourex;1170;Gex;route de mourex;route de mourex;FRANCE;
W013000194;HAITI-ECOLES;82;RUE;de saint-denis;1170;Cessy;82 rue de saint-denis;82 rue de saint-denis;FRANCE;
W013000195;SAINT-HUBERT DU GRALET;;;mairie;1630;Péron;mairie;mairie;FRANCE;
W013000196;ASSOCIATION POUR L'AMENAGEMENT, LA CULTURE ET L'INFORMATION LEMANIQUE;238;RUE;de vigny;1220;Divonne-les-Bains;238 rue de vigny;238 rue de vigny;FRANCE;
W013000197;LA GRAPPE;;;mairie;1630;Challex;mairie;mairie;FRANCE;
W013000198;MAISON DES JEUNES ET DE LA CULTURE DE GEX;47;RUE;de gex la ville;1170;Gex;47 rue de gex la ville;47 rue de gex la ville;FRANCE;
W013000199;ASSOCIATION TIOCAN AUTOMOBILE CLUB;117;RUE;POMPE MAGNIN;1710;Thoiry;;117 RUE POMPE MAGNIN;FRANCE;
W013000200;TAPLUKA;114;RUE;du commerce;1170;Gex;114  rue du commerce;114  rue du commerce;FRANCE;
W013000201;AMICALE DES SAPEURS-POMPIERS DU FORT L'ECLUSE;;RUE;de la bière;1550;Collonges;rue de la bière;rue de la bière;FRANCE;
W013000202;FOYER RURAL;;RUE;de la mairie;1170;Cessy;rue de la mairie;rue de la mairie;FRANCE;
W013000203;COMITE D'ENTRAIDE DU PERSONNEL COMMUNAL DE THOIRY;374;RUE;Briand Stresemann;1710;Thoiry;374 rue Briand Stresemann;374 rue Briand Stresemann;FRANCE;
W013000204;SOCIETE DE JEUNESSE GONVILLOISE;;RUE;du bourg;1630;Saint-Jean-de-Gonville;RUE DU BOURG;RUE DU BOURG;FRANCE;
W013000205;LES AMIS DU CLOS;7;RUE;du Père Adam;1210;Ornex;7  rue du père Adam;7  rue du père Adam;FRANCE;
W013000206;SOU DES ECOLES LA BRETONNIERE;;;mairie;1280;Prévessin-Moëns;MAIRIE;MAIRIE;FRANCE;
W013000207;ASSOCIATION HIRONDELLE ROUMANIE;11;CHEM1;des vergers;1210;Ferney-Voltaire;11 CHEMIN DES VERGERS;11 CHEMIN DES VERGERS;FRANCE;
W013000208;EGLISE EVANGELIQUE DE CROSSROADS (CROSSROADS EVANGELICAL CHURCH);;CHEM1;de la brunette;1210;Ferney-Voltaire;CHEMIN DE LA BRUNETTE;CHEMIN DE LA BRUNETTE;FRANCE;
W013000209;ASSOCIATION PAROISSIALE DE COLLONGES;;;presbytère;1550;Collonges;presbytère;presbytère;FRANCE;
W013000210;PLONGEURS SAPEURS-POMPIERS DU PAYS GESSIEN;;;caserne des sapeurs-pompiers;1220;Divonne-les-Bains;caserne des sapeurs-pompiers;caserne des sapeurs-pompiers;FRANCE;
W013000211;CONFRERIE DES AMATEURS DU BLEU DE GEX;1003;RTE;de Méribel;1170;Échenevex;1003 ROUTE DE MERIBEL;1003 ROUTE DE MERIBEL;FRANCE;
W013000212;SOCIETE DES COURSES DE DIVONNE LES BAINS;;RTE;du lac;1220;Divonne-les-Bains;route du lac;route du lac;FRANCE;
W013000213;UNION DES ANCIENS SAPEURS-POMPIERS DE DIVONNE - AMICALE DES SAPEURS-POMPIERS DE DIVONNE-LES-BAINS;73;AV;des thermes;1220;Divonne-les-Bains;73  AVENUE DES THERMES;73  AVENUE DES THERMES;FRANCE;
W013000214;CERCLE REPUBLICAIN EDGARD QUINET - ARISTIDE BRIAND;16;RUE;de la fruitière;1710;Thoiry;16 rue de la fruitière;16 rue de la fruitière;FRANCE;
W013000215;EQUIPE D'ENTRAIDE DU PAYS DE GEX;14;RUE;de Genève;1630;Saint-Genis-Pouilly;14 rue de Genève;14 rue de Genève;FRANCE;
W013000216;ASSOCIATION LEMANIQUE POUR LA PROMOTION DU RAIL DANS LE PAYS DE GEX;341;RUE;Marius Cadoz;1170;Gex;341  rue Marius Cadoz;341  rue Marius Cadoz;FRANCE;
W013000217;ASSOCIATION BENEFIQUE CONTRE SCLEROSE EN PLAQUES;32;RUE;Victor Hugo;1630;Saint-Genis-Pouilly;32  RUE VICTOR HUGO;32  RUE VICTOR HUGO;FRANCE;
W013000218;LEAZ JEUNES;9;RUE;des Charmilles;1200;Léaz;9  RUE DES CHARMILLES;9  RUE DES CHARMILLES;FRANCE;
W013000219;COFASPP AIN 2010;6;RTE;du Coillou;1170;Chevry;6  ROUTE DU COILLOU;6  ROUTE DU COILLOU;FRANCE;
W013000220;LE CHEMIN DU SOI;376;RTE;de Retord;1200;Châtillon-en-Michaille;CHAMP BOEUF;CHAMP BOEUF;FRANCE;
W013000221;KA' DANS';250;AV;Belle Ferme;1170;Gex;250  AVENUE BELLE FERME;250  AVENUE BELLE FERME;FRANCE;
W013000222;ASSOCIATION SPORTIVE DE FERNEY-VOLTAIRE;48;CHEM1;de Collex;1210;Ferney-Voltaire;162 CHEMIN DU CLOS;162 CHEMIN DU CLOS;FRANCE;
W013000223;ECOLE DES PARENTS ET DES EDUCATEURS DU PAYS DE GEX;;;mairie;1630;Saint-Genis-Pouilly;304 ROUTE DE LA MONTAGNE;304 ROUTE DE LA MONTAGNE;FRANCE;
W013000224;AMICALE DES ANCIENS COMBATTANTS DE POUGNY;;;mairie;1550;Pougny;AUBERGE SAVOYARDE;AUBERGE SAVOYARDE;FRANCE;
W013000225;REIKI BIEN-ETRE;5;;La Jaugeix;23320;Bussière-Dunoise;;5  La Jaugeix;FRANCE;
W013000226;AMICALE DU PERSONNEL DE LA COMMUNE DE PREVESSIN-MOENS;27;CHEM1;de l'église;1280;Prévessin-Moëns;27 CHEMIN DE L'ÉGLISE;27 CHEMIN DE L'ÉGLISE;FRANCE;
W013000227;OFFICE DE TOURISME DU PAYS DE VOLTAIRE;30;RUE;Grand Rue;1210;Ferney-Voltaire;30  GRANDE RUE;30  GRANDE RUE;FRANCE;
W013000228;JUDO CLUB DOJO GESSIEN VALSERINE;;;mairie;1630;Saint-Genis-Pouilly;mairie;mairie;FRANCE;
W013000229;ARTIS' CLUB;131;CLOS;du moulin;1710;Thoiry;51  RUE FRANCHE COMTé;51  RUE FRANCHE COMTé;FRANCE;
W013000230;LES AMIS DE LA DANSE;21;CHEM1;levé;1210;Versonnex;21 chemin levé;21 chemin levé;FRANCE;
W013000231;SOCIETE DE CHASSE DE THOIRY;;;mairie;1710;Thoiry;mairie;mairie;FRANCE;
W013000232;COMITE DE JUMELAGE CESSY-DAHLEN;;;mairie;1170;Cessy;MAIRIE;MAIRIE;FRANCE;
W013000233;ASSOCIATION DE CHASSE VERSONNEX-SAUVERNY;;;mairie;1210;Versonnex;mairie;mairie;FRANCE;
W013000234;LES AMIS DE LA CHAPELLE DE RIANTMONT;;RUE;saint denis;1170;Cessy;rue saint denis;rue saint denis;FRANCE;
W013000235;BOULEDOGUE ATTITUDE;157;RUE;de la Grotte aux Loups;45200;Paucourt;709 RUE DE LA MAIRIE;709 RUE DE LA MAIRIE;FRANCE;
W013000236;PAYS DE GEX PATRIMOINES;;;...;1170;Crozet;111 IMPASSE DU MONT BLANC;111 IMPASSE DU MONT BLANC;FRANCE;
W013000237;SKI-CLUB JURA GESSIEN - SECTION DIVONNE-LES-BAINS;;;mairie;1220;Divonne-les-Bains;2071 RUE DE PITEGNY;2071 RUE DE PITEGNY;FRANCE;http://www.scjgd.asso.cc-pays-de-gex.fr/www2/?cat=3
W013000238;L'ARLEQUIN;1061;RTE;de Tutegny;1170;Cessy;1061 ROUTE DE TUTEGNY;1061 ROUTE DE TUTEGNY;FRANCE;
W013000239;SAINT-GENIS-LOISIRS;9;RUE;de gex;1630;Saint-Genis-Pouilly;9 rue de gex;9 rue de gex;FRANCE;
W013000240;AMICALE DES CHASSEURS DU PAYS DE GEX;;;mairie;1630;Saint-Genis-Pouilly;mairie;mairie;FRANCE;
W013000241;ASSOCIATION JUAN CARLOS FLORES BEDREGAL;24;CHEM1;des Jarguillières;1210;Ferney-Voltaire;24  CHEMIN DES JARGUILLIèRES;24  CHEMIN DES JARGUILLIèRES;FRANCE;
W013000242;ASSOCIATION POUR LA SAUVEGARDE DU CENTRE HISTORIQUE DE GEX;20;PAS;de la voûte;1170;Gex;20 PASSAGE DE LA VOÛTE;20 PASSAGE DE LA VOÛTE;FRANCE;
W013000243;LIONS-CLUB DE BELLEGARDE/PAYS-DE-GEX;;;hôtel château de Farges;1550;Farges;hôtel château de Farges;hôtel château de Farges;FRANCE;
W013000244;AMICALE DES SAPEURS-POMPIERS D'ORNEX;;;mairie;1210;Ornex;mairie;mairie;FRANCE;
W013000245;ASSOCIATION SPORTIVE VERSONNEX GRILLY SAUVERNY;;;les genevriers;1220;Sauverny;174 ROUTE DE SAUVERNY;174 ROUTE DE SAUVERNY;FRANCE;
W013000246;GROUPEMENT JEUNES DU PAYS DE GEX;545;RUE;de la mairie;1170;Crozet;PLACE DE LA MAIRIE;PLACE DE LA MAIRIE;FRANCE;
W013000247;PAYS DE GEX FOOT;;;mairie;1170;Gex;MAIRIE;MAIRIE;FRANCE;
W013000248;BIKE EVASION;;RUE;du Grand Crêt;1170;Crozet;rue du grand crêt;rue du grand crêt;FRANCE;
W013000249;LA STRUCTURE;58;RUE;de versoix;1210;Ferney-Voltaire;58  RUE DE VERSOIX;58  RUE DE VERSOIX;FRANCE;
W013000250;LE RESEAU MNEMOSIS;77;RUE;de l'horloge;1170;Gex;77  rue de l'horloge;77  rue de l'horloge;FRANCE;
W013000251;ASSOCIATION BOURBON;13;AV;des Alpes;1210;Ferney-Voltaire;13  avenue des alpes;13  avenue des alpes;FRANCE;
W013000252;COMITE ORNEX FETES (COF);22;AV;des Alpes;1210;Ferney-Voltaire;22  AVENUE DES ALPES;22  AVENUE DES ALPES;FRANCE;
W013000253;YOGA ET LIBERTE;84;RUE;de Meyrin;1210;Ferney-Voltaire;84  rue de meyrin;84  rue de meyrin;FRANCE;
W013000254;VIVRE EN PAIX A CESSY;145;RUE;de la Mairie;1170;Cessy;145  rue de la mairie;145  rue de la mairie;FRANCE;
W013000255;AVENTURE DU BOUT DU MONDE, ANTENNE LEMAN;15;;Pas Hôtel de Ville;1630;Saint-Genis-Pouilly;15   PAS HOTEL DE VILLE;15   PAS HOTEL DE VILLE;FRANCE;
W013000256;ASSOCIATION GROUPE LOCAL DE LA CIMADE DU PAYS DE GEX;11;RUE;de Genève;1210;Ferney-Voltaire;11  RUE DE GENèVE;11  RUE DE GENèVE;FRANCE;
W013000257;LE JARDIN DES POSSIBLES;95;RUE;des berges du lion;1210;Ornex;95 rue des berges du lion;95 rue des berges du lion;FRANCE;
W013000258;ESPOIR MONDIAL;50;RUE;Gustave Eiffel;1630;Saint-Genis-Pouilly;50  Rue Gustave Eiffel;50  Rue Gustave Eiffel;FRANCE;
W013000259;GUILLAUME;9;AV;perdtemps;1170;Gex;9 AVENUE PERDTEMPS;9 AVENUE PERDTEMPS;FRANCE;
W013000260;ATOUT-TATTES;13;AV;des Alpes;1210;Ferney-Voltaire;13 avenue des Alpes;13 avenue des Alpes;FRANCE;
W013000261;ROTARY CLUB DE FERNEY-VOLTAIRE;;AV;des sablonières;1210;Ferney-Voltaire;avenue des sablonières;avenue des sablonières;FRANCE;
W013000262;DOJO PERON;1;PL;SAINT ANTOINE;1630;Péron;RESIDENCE DE L ETRAZ BAT A1;RESIDENCE DE L ETRAZ BAT A1;FRANCE;http://peronjudo.fr
W013000263;FOOTBALL CLUB DE CESSY-GEX;;;;1170;Cessy;;  ;FRANCE;
W013000264;AMICALE DES ANCIENS SAPEURS POMPIERS DE CHALLEX;;RUE;de la mairie;1630;Challex;; RUE de la mairie;FRANCE;
W013000265;ASSOCIATION SPORTIVE DE PREVESSIN-MOENS;;;;1280;Prévessin-Moëns;;  ;FRANCE;
W013000266;AMICALE POUR L'ANIMATION DE L'HOPITAL LOCAL DU PAYS DE GEX;160;RUE;Marc Panissod;1170;Gex;482 ROUTE DE MIRIBEL;482 ROUTE DE MIRIBEL;FRANCE;
W013000267;SOCIETE COMMUNALE DE CHASSE DE CHEZERY FORENS;;;;1410;CHEZERY FORENS;;  ;FRANCE;
W013000268;ACCUEIL PERISCOLAIRE 'LES CRAYONS DE COULEUR';555;RTE;de la mairie;1220;Sauverny;555 route de la mairie;555 route de la mairie;FRANCE;
W013000269;COMITE PIERRE JAQUES;;;;1210;Versonnex;358 ROUTE DE DIVONNE;358 ROUTE DE DIVONNE;FRANCE;
W013000270;COMPAGNIE FOR;10;RUE;de Versoix;1210;Ferney-Voltaire;10 rue de Versoix;10 rue de Versoix;FRANCE;
W013000271;SOCIETE DE JEUNESSE FARGEOISE;;;mairie;1550;Farges;MAIRIE;MAIRIE;FRANCE;
W013000272;SAINT-GENIS BADMINTON;94;AV;de la république;1630;Saint-Genis-Pouilly;94 avenue de la république;94 avenue de la république;FRANCE;
W013000273;OFFICE DE TOURISME;;RUE;des bains;1220;Divonne-les-Bains;RUE DES BAINS;RUE DES BAINS;FRANCE;
W013000274;ASSOCIATION NEERLANDAISE DU PAYS DE GEX;991;RTE;DE MERIBEL;1170;Échenevex;991  ROUTE DE MERIBEL;991  ROUTE DE MERIBEL;FRANCE;
W013000275;FOOTBALL SUD GESSIEN;;;mairie;1630;Saint-Jean-de-Gonville;mairie;mairie;FRANCE;
W013000276;CERCLE SUISSE DU PAYS DE GEX;101;RUE;de la faucille;1630;Saint-Genis-Pouilly;;101 RUE de la faucille;FRANCE;
W013000277;JEUNESSE PAYS DE GEX;8;RUE;du bordeau;1630;Saint-Genis-Pouilly;8 RUE DU BORDEAU;8 RUE DU BORDEAU;FRANCE;
W013000278;ALPTIS FRONTALIERS;25;COUR2;Albert Thomas;69003;Lyon;25 COURS ALBERT THOMAS;25 COURS ALBERT THOMAS;FRANCE;
W013000279;LE CARRE LEAZIEN;9;RUE;Saint-Amand;1200;Léaz;9 rue Saint-Amand;9 rue Saint-Amand;FRANCE;
W013000280;JUDO CLUB FERNEY;;;mairie;1210;Ferney-Voltaire;MAIRIE;MAIRIE;FRANCE;
W013000281;ROTARY CLUB DE GEX - DIVONNE - PAYS DE GEX;6;RUE;des Jardins;1210;FERNEY VOLTAIRE;6 rue des jardins;6 rue des jardins;FRANCE;
W013000282;CENTRE DE SANTE INFIRMIER ASSOCIATION LOCALE ADMR  DE FERNEY-VOLTAIRE;9;RUE;de genève;1210;Ferney-Voltaire;9 rue de genève;9 rue de genève;FRANCE;
W013000283;LES ATELIERS DE COLETTE;21;CHEM1;levé;1210;Versonnex;21 CHEMIN LEVÉ;21 CHEMIN LEVÉ;FRANCE;
W013000284;SKI CLUB DE ST GENIS-POUILLY;;;mairie;1630;Saint-Genis-Pouilly;mairie;mairie;FRANCE;
W013000285;ASSOCIATION SPORTIVE DU COLLÈGE DE PERON;445;RTE;de Péron;1630;Péron;445 ROUTE DE PERON;445 ROUTE DE PERON;FRANCE;
W013000286;AFRICA'FARGES;60;RTE;d'Asserans;1550;Farges;45 route d'Asserans;45 route d'Asserans;FRANCE;
W013000287;SPORTWIN CLUB;1;PL;Saint-Antoine;1630;Péron;1  place Saint-Antoine;1  place Saint-Antoine;FRANCE;
W013000288;LATINO AMERICA UNIDA;55a;RUE;de la Faucille;1630;Saint-Genis-Pouilly;55a  rue de la Faucille;55a  rue de la Faucille;FRANCE;
W013000289;DIVONNE INFO MUSIQUE;9;AV;de Genève;1220;Divonne-les-Bains;9  avenue de Genève;9  avenue de Genève;FRANCE;
W013000290;SOCIETE DE CHASSE DE DIVONNE-LES-BAINS;;;mairie;1220;Divonne-les-Bains;mairie;mairie;FRANCE;
W013000291;SPORTS ET LOISIRS DE SAUVERNY;;;mairie;1220;Sauverny;mairie;mairie;FRANCE;
W013000292;ASSOCIATION DE GYMNASTIQUE DE CHALLEX;;;salle des fêtes;1630;Challex;SALLE DES FÊTES;SALLE DES FÊTES;FRANCE;
W013000293;VOLTAIRE AUJOURD'HUI;25;RUE;de versoix;1210;Ferney-Voltaire;25 rue de versoix;25 rue de versoix;FRANCE;
W013000294;CERCLE D'ESCRIME DU PAYS DE GEX;;;gymnase Saint-Simon;1280;Prévessin-Moëns;gymnase Saint-Simon;gymnase Saint-Simon;FRANCE;
W013000295;AMICALE DU PERSONNEL DU COLLEGE MARCEL ANTHONIOZ;;AV;du crêt d'eau;1220;Divonne-les-Bains;avenue du crêt d'eau;avenue du crêt d'eau;FRANCE;
W013000296;AMICALE DU PERSONNEL DU COLLEGE MARCEL ANTHONIOZ;;AV;du crêt d'eau;1220;Divonne-les-Bains;avenue du crêt d'eau;avenue du crêt d'eau;FRANCE;
W013000297;MEETWORLD;15;;grande rue;1220;Divonne-les-Bains;15   grande rue;15   grande rue;FRANCE;
W013000298;LE FOUR DU CRET;;;mairie;1630;Péron;mairie;mairie;FRANCE;
W013000299;TENNIS CLUB DE SAINT-GENIS-POUILLY;;RUE;des écoles;1630;Saint-Genis-Pouilly;RUE DES ÉCOLES;RUE DES ÉCOLES;FRANCE;
W013000300;ASSOCIATION DU PERSONNEL DE LA COMMUNE DE SEGNY;103;RUE;du vieux bourg;1170;Ségny;mairie;mairie;FRANCE;
W013000301;"FAMILLES RURALES, ASSOCIATION FAMILLES RURALES ""GRAINS DE SEL'"" DE SEGNY";111;RUE;des rocailles;1170;Ségny;111 rue des rocailles;111 rue des rocailles;FRANCE;
W013000302;LES AMITOYENS;94;RUE;Victor Hugo;1210;Ferney-Voltaire;94 AVENUE DU JURA;94 AVENUE DU JURA;FRANCE;
W013000303;STUDIO 2021;36;RTE;des maladières;1710;Thoiry;286 RUE DES MARTERETS;286 RUE DES MARTERETS;FRANCE;
W013000304;AMICALE DU COLLEGE GEORGES CHARPAK;;;100 PLACE GEORGES CHARPAK;1170;Gex;100 PLACE GEORGES CHARPAK;100 PLACE GEORGES CHARPAK;FRANCE;
W013000305;AMICALE BOULES FARGES;;;mairie;1550;Farges;mairie;mairie;FRANCE;
W013000306;SOCIETE COMMUNALE DE CHASSE DE CESSY;;;mairie;1170;Cessy;MAIRIE;MAIRIE;FRANCE;
W013000307;AMICALE DES GRANDS DE CHEVRY;;;chevry-dessus;1170;Chevry;chevry-dessus;chevry-dessus;FRANCE;
W013000308;ASSOCIATION DES PARENTS D'ELEVES DU LYCEE D'ETAT INTERNATIONAL ET COLLEGE ANNEXE DE FERNEY-VOLTAIRE;;;lycée de Ferney-Voltaire;1210;Ferney-Voltaire;LYCÉE DE FERNEY-VOLTAIRE;LYCÉE DE FERNEY-VOLTAIRE;FRANCE;
W013000309;A LA DECOUVERTE DE SOI;34;RUE;des hautains;1630;Saint-Genis-Pouilly;34  rue des hautains;34  rue des hautains;FRANCE;
W013000310;ESCOLA IÊ BAHIA;9;RUE;de Gex;1630;Saint-Genis-Pouilly;9  RUE DE GEX;9  RUE DE GEX;FRANCE;
W013000311;BADMINTON SUD GESSIEN;1;PL;Saint Antoine;1630;Péron;99 ROUTE DE LYON;99 ROUTE DE LYON;FRANCE;http://badmintonsudgessien.fr/
W013000312;YCONE;92;CHEM1;des Arbalettes;1550;Collonges;92 CHEMIN DES ARBALETTES;92 CHEMIN DES ARBALETTES;FRANCE;
W013000313;SOCIETE DU SOU DES ECOLES LAIQUES ET D'EDUCATION PERMANENTE DE CRO ZET;;CHEM1;des Croux;1170;Crozet;185  IMPASSE DU RECULET;185  IMPASSE DU RECULET;FRANCE;
W013000314;ASSOCIATION SPORTIVE DU COLLEGE GEORGES CHARPAK;100;PL;Georges Charpak;1170;Gex;;100 PL Georges Charpak;FRANCE;
W013000315;SOU DES ECOLES DE VERSONNEX;145;RUE;école YVES DE TONNAC;1210;Versonnex;145 RUE ST MARTIN;145 RUE ST MARTIN;FRANCE;
W013000316;RESSOURCES;40d;RUE;de lyon;1630;Saint-Genis-Pouilly;40d rue de lyon;40d rue de lyon;FRANCE;
W013000317;ASSOCIATION DES PARENTS D'ELEVES DU COLLEGE MARCEL-ANTHONIOZ DE DIVONNE-LES- BAINS;9;AV;DU CRET D EAU;1220;Divonne-les-Bains;9 AVENUE DU CRET D EAU;9 AVENUE DU CRET D EAU;FRANCE;
